Gene	Foe	Friend	logodds
FNFX1_1264	0.232391970057843	0.227455204151572	0.021462822479162
SSP0068	0.0438924804355223	0.0533633604229903	-0.19497784725639
hylP	0.14075082227515	0.00205620287868403	4.17935258405976
pilD	1.74152205965748	1.25232546754137	0.32973485192159
YE105_C1501	0.0936826585006238	0.143836287085088	-0.428390789339586
manB	0.950209821934898	1.35386272397924	-0.354002863018455
ABBFA_003446	0.0638539185664058	0.138940565945364	-0.776602930267706
cpsG_2	0.152205965747987	0.191226867717615	-0.228091884499108
ABK1_0104	0.0770103209708518	0.142171741897582	-0.612501767850018
ccmF	0.975161619598503	0.976402624106531	-0.0012716747724753
ccmC	0.371101281615062	0.447762655439146	-0.187742159198629
csfC	0.000453669048429171	0	1.71139693674646
ccmE	0.109447657933537	0.183785371585235	-0.51795289612075
ccmB	0.0535329477146422	0.0501321844707725	0.0655076292164561
regB	0.117273449018941	0.134632331342407	-0.137929355883697
ppsD	1.07224679596235	1.02007245667287	0.0498778258547275
stcC	0.634796416014517	0.0199745422500734	3.45400940361589
pegC	0.522513326528298	0.0184079114853618	3.34064356467184
mrkC	0.536463649767495	0.0528737883090179	2.31538796291965
KOX_01855	0.174208914596802	0.0160579653382943	2.3784159584696
A225_4837	0.178291936032664	0.0166454518750612	2.36585632596058
staC	0.531246455710559	0.0384803681582297	2.62267071729396
phoQ	0.491210162186685	0.0997747968275727	1.59315825342326
ABTW07_0099	0.283883407054554	0.351219034563791	-0.212778930429852
ACICU_00091	0.26562322785528	0.333300695192402	-0.226889785170222
BJAB07104_00105	0.265963479641601	0.32605502790561	-0.203637888473782
ABK1_0103	0.258137688556198	0.327230000979144	-0.237088405043114
ABZJ_00096	0.261086537370988	0.336433956721825	-0.253464200884455
M3Q_301	0.243166609958036	0.299716048173896	-0.209011111614051
BJAB0715_00114	0.223205171827152	0.282678938607657	-0.236126137266056
ABTJ_03744	0.215379380741749	0.264271027122295	-0.204488298300914
F7308_1112	0.198253374163548	0.258591990600215	-0.265587970552539
Fphi_1469	0.215946467052285	0.25017135023989	-0.147052220409965
A1S_0065	0.0163320857434502	0.0245765201214139	-0.40661631790292
KPHS_35580	0.239764092094817	0.363360422990306	-0.41559793343523
KOX_25140	0.23125779743677	0.371487320082248	-0.473818465010442
A225_3881	0.222184416468186	0.351904435523353	-0.459686059282071
M3Q_285	0.267097652262674	0.3776559287183	-0.346259640668004
rfaD	1.01463082681184	0.627337706844218	0.48073426692939
pbpG	1.07099920607917	0.702731812395966	0.421323075042645
pilR	7.51797663604401	14.2644668559679	-0.640468281329843
acrA	0.291368946353635	0.122882600607069	0.862890582709393
htrB	1.14608143359419	0.384607852736708	1.09170698158659
tar.cheM	0.979244641034365	0.759815920885146	0.253675817578039
cheD	0.654304185096972	0.568099481053559	0.14125262448426
cpsB	0.247022796869684	0.176637618721238	0.335219113751357
EFAU004_01723	0.14369967108994	0.147459120728483	-0.0258077559618694
EFAU085_01747	0.143132584779403	0.146088318809361	-0.0204258694350447
mucP	3.58126346829988	3.83736414373837	-0.0690681842464551
Z1307	0.145400930021549	0.0886125526290023	0.494781081387363
ompA	0.987297266643983	1.14422794477627	-0.147500338288254
ompP5	0.447998185323806	0.286301772251053	0.447616748976584
pomA	0.118861290688443	0.0629589738568491	0.634727770365787
hpt	1.76647385732108	0.24929012043474	1.95777885677206
ompD	0.44867868889645	0.0367179085479291	2.50054549632186
msbB2	0.464783940115686	0.0522863017722511	2.1831426426936
msbB	1.00952705001701	0.140409282287281	1.97206273154093
lpxL	0.668708177384598	0.234700871438363	1.04675948929235
cfcV	0.0799591697856414	0.0391657691177911	0.712412859101682
lpg0021	0.0401497107859816	0.0181141682169784	0.792903053707507
phuW	0.0261993875467846	0.00616860863605209	1.43399122982415
bhuU	0.136781218101395	0.172818956232253	-0.233709495060176
bscS	0.140410570488828	0.0718691863311466	0.669044660950925
fliY	0.321537938074175	0.122490942915892	0.964573351296928
tsr	4.15413405920381	3.7996670909625	0.089188296363861
caf1R	0.0661222638085517	0.00910604131988642	1.97315678396063
afrR	0.0523987750935692	0.00773523940076373	1.90215840713465
pilJ	3.91561755699217	4.35523352589836	-0.106402595282002
ldaA	0.0459339911534536	0.0056790365220797	2.07514308461933
cheV3	0.337189520244981	0.405463624791932	-0.184336093742232
tlpB	0.383350345922649	0.428669342994223	-0.111708975975025
bprB	0.152546217534309	0.420836189170665	-1.01435831233601
cheB	1.03980945899966	1.87917360227161	-0.591751669697487
cheR	0.787456050810933	1.0903750122393	-0.325434127539228
hlyA	0.61290688442781	0.692646626848135	-0.122288147924295
fliF	1.43847113530679	0.728581220013708	0.680169280358692
acsB	0.0874447090847227	0.0825418584157446	0.0576333111873499
flrC	1.27231484631961	3.29462449818858	-0.95140600358589
hemG	0.225586934331405	0.0357387643199843	1.84011868277706
farA	2.05387319950096	1.19465387251542	0.541835863718853
hmbR	0.618691164795282	0.0822481151473612	2.01681227258408
hgpC	0.181240784847454	0.00988935670224224	2.89885785383517
hpuB	0.432233185890893	0.0320180162537942	2.59977942790535
A1S_0062	0.0201882726550981	0.0123372172721042	0.489349647059287
ABZJ_00093	0.0823409322898945	0.119651424654852	-0.373336068462848
KOX_25220	0.066235681070659	0.035053363360423	0.635007628846476
A225_3897	0.0459339911534536	0.0125330461176931	1.29306397331271
galF	0.138482477033004	0.0739253892098306	0.627057518639917
N559_1747	0.0692979471475559	0.0364241652795457	0.641883183093771
KPN2242_15630	0.0663490983327662	0.0338783902868893	0.670711473206762
KPHS_35740	0.0505840988998526	0.0310388720258494	0.487155287164827
vfr	0.0892593852784394	0.0470968373641437	0.638339390229644
lngH	0.00328910060111149	0.00117497307353373	0.97763951719464
ETAE_0911	0.099580356130203	0.0180162537941839	1.70515909277759
shlA	0.102415787682885	0.0139038480368158	1.99068466127135
katB	0.128955427015992	0.318711446196025	-0.90435787140215
Spro_4482	0.107973233526143	0.0158621364927054	1.9125896370111
yhlA	0.123738232959056	0.0234994614706746	1.65775224826615
PMI2057	0.0903935578995123	0.0137080191912269	1.88002914053841
ETAE_0910	0.0255188839741409	0.00254577499265642	2.27036570950352
katG	4.28592491777249	8.77616762949182	-0.716691507326237
YpsIP31758_0299	0.104457298400817	0.0165475374522667	1.8374729264702
fleR.flrC	0.901894068277192	1.87613825516499	-0.732416179337597
ehaA	1.55585800158784	0.154215215901302	2.31084934614765
misL	0.99455597141885	0.135415646724763	1.99330981236611
aatA	0.103549960303958	0.00910604131988642	2.42115952215034
inv	0.772258137688556	0.0540487613825517	2.65771325201167
eaeH	1.6780083928774	0.0910604131988642	2.9128017443668
YpsIP31758_2416	0.0520585233072474	0.0017624596103006	3.33238962109853
YPA_0857	0.0645344221390496	0.0017624596103006	3.54684913403206
CFF8240_1412	0.11477826925258	0.0692254969156957	0.50506028009715
ECED1_1678	0.00578428036747193	0.00137080191912269	1.38647667547282
eibC	0.0062379494159011	0.00156663076471164	1.33575119779373
eibD	0.00612453215379381	0.00146871634191716	1.37824061519318
eibF	0.00567086310536464	0.00107705865073925	1.58980299657732
eibG	0.00612453215379381	0.00127288749632821	1.51158210011851
eibE	0.00589769762957922	0.00127288749632821	1.47445948379116
nadA	0.0307360780310763	0.00685400959561343	1.48936695565822
HIBPF19140	0.0147442440739481	0.00156663076471164	2.18680810330178
MCR_0329	0.0110014744244074	0.00372074806619015	1.06663169823261
uspA2	0.00635136667800839	0.00146871634191716	1.41403432810971
yadA	0.0773505727571736	0.00421032018016254	2.88862777292458
HD0769	0.00374276964954066	0.00039165769117791	2.05616592379009
lbtC	0.0687308608370194	0.0354450210516009	0.660852111411164
A225_4123	0.0974254281501645	0.0233036326250857	1.42722189483775
rcsB	0.194056935465578	0.0462156075589934	1.43318777714741
KPN2242_16255	0.0956107519564478	0.0211495153236072	1.50499655598066
YPTS_3986	0.0957241692185551	0.00714775286399687	2.58182347042269
YPO3944	0.116139276397868	0.0083227259375306	2.62471727276279
YP3306	0.0910740614721561	0.00753941055517478	2.47944999520655
YPDSF_3309	0.0932289894521946	0.00753941055517478	2.50281032409643
YPN_3592	0.0924350686174436	0.0074414961323803	2.50716710447791
YPA_3773	0.0926619031416582	0.00734358170958582	2.52268388343045
YpAngola_A4116	0.0851763638425768	0.00704983844120239	2.47880756082544
YPZ3_2214	0.0852897811046841	0.00704983844120239	2.48013667362445
air.eaeX	0.289440852897811	0.00548320767649075	3.94853293877442
mshH	0.510944765793354	0.117693136198962	1.46752718770132
acfB	0.817738459793581	0.81719377264271	0.000666230119145682
tlpC	0.390609050697516	0.417898756486831	-0.0675152904778334
hitB	0.166383123511398	0.171056496621952	-0.0276843789086733
ibeB	1.96461381422252	0.855576226378145	0.831209807701133
mtrE	0.858568674152206	0.5248213061784	0.492134778100557
esrA	0.0831348531246456	0.284147654949574	-1.22817971478114
hemR	0.276738119541794	0.0534612748457848	1.64260660663048
hmuR	0.297380061245322	0.18172916870655	0.492279588911498
chuA	1.54168084382443	0.490649172623127	1.14476027218369
shuA	0.123738232959056	0.0356408498971899	1.24268185154989
hmuR2	0.0706589542928434	0.0218349162831685	1.17119937293392
fleQ.flrC	0.541340592038108	0.756878488201312	-0.335101485434151
lptA	1.26562322785528	0.309311661607755	1.4087263309472
eptC	0.165022116366111	0.041613629687653	1.37585737292733
C8J_1093	0.22955653850516	0.173896014882992	0.27755248599522
algI	3.5474651241919	3.19768921962205	0.103801785476655
oppA	4.06453442213905	1.59620092039557	0.934634778033723
fpvA	2.1756833390042	1.39136394790953	0.447032362712524
fptA	0.406600884654644	0.21648878879859	0.630077414818133
fauA	0.153226721106952	0.0754920199745422	0.707220354947897
psuA	0.0640807530906204	0.07216292959953	-0.118607897724808
MGA_1142	0.0136100714528751	0.0119455595809263	0.129434612778944
chpA	1.86752863785868	5.79016939195143	-1.13150929956981
cheA	3.81354202109561	6.01919122686772	-0.456384872393233
allS	0.141317908585687	0.0454322921766376	1.13329760499856
aprA	0.409436316207327	0.0724566728679134	1.73065763240161
PMI0279	0.0375411137575139	0.00939978458826985	1.376827780581
Fphi_0050	0.236134739707383	0.333202780769607	-0.344225357965627
FN3523_1197	0.24214585459907	0.322138450993831	-0.285338663977014
F7308_1193	0.235567653396847	0.327523744247528	-0.329443264546879
FNFX1_1207	0.260859702846773	0.339077646137276	-0.262157999848765
ggt	1.66303731427923	2.26505434250465	-0.308937131975484
NE061598_06840	0.22286492004083	0.307745030843043	-0.322582059887568
FTL_0766	0.217080639673358	0.315382355821012	-0.373373307775096
OOM_1683	0.198820460474084	0.302751395280525	-0.420337191868758
piuA	0.0892593852784394	0.0157642220699109	1.72859988610429
vctP	0.0497901780651015	0.0101830999706257	1.57932238288906
pvuB	0.0446864012702733	0.00538529325369627	2.09983399330356
fpuA	0.0121356470454803	0.00489572113972388	0.895771806295456
virB4	0.711579902461155	0.299128561637129	0.866420533566293
trwK	0.19144833843711	0.083031430529717	0.834717341065351
ptlC	0.15163887943745	0.0626652305884657	0.882759878027009
rvhB4a	0.735964613814223	1.07705865073925	-0.380764068945249
pilM	0.297720313031643	0.415059238225791	-0.332171824964187
hhuA	0.0867642055120789	0.00685400959561343	2.52502762961218
hgpB	0.358285130996938	0.024184862430236	2.69175498208873
fimN	0.0798457525235341	0.179281308136689	-0.808165441999373
fimO	0.00136100714528751	0.0178204249485949	-2.50681509747553
pilF	0.341499376205058	0.784588269852149	-0.831647894630217
pgm	0.187025065214926	0.413688436306668	-0.793577628544815
PM1570	0.0622660768969037	0.026045236463331	0.869354476173861
hia.hsf	0.0587501417715776	0.0263389797317145	0.800154816556402
NMB0992	0.0269933083815357	0.00724566728679134	1.30517611958456
pilG	0.189973914029715	0.884167237834133	-1.53734630447447
clbM	0.0903935578995123	0.131401155390189	-0.373736973074982
YPA_2067	0.120449132357945	0.0596298834818369	0.70222495124417
pilU	0.511285017579676	0.803289924605894	-0.451717415346965
tapT	0.599296812974935	0.928130813668853	-0.437356585643065
ABZJ_00085	0.0159918339571283	0.01968079898169	-0.206399783105476
ABZJ_00086	0.013156402404446	0.0083227259375306	0.453547114654181
KPN2242_15515	0.0121356470454803	0.00616860863605209	0.668799158398472
wbbM	0.0238176250425315	0.0122393028493097	0.661826114945887
A79E_1615	0.0121356470454803	0.00616860863605209	0.668799158398472
A225_3870	0.00998071906544176	0.00509154998531284	0.663592294942513
KOX_25090	0.0106612226380855	0.00528737883090179	0.691890211960265
KPHS_35480	0.00805262560961778	0.00489572113972388	0.489758262062527
pilS	2.13428603833503	1.85009301870165	0.142889067376849
adeH	0.272201429057503	0.566337021443259	-0.732456255195604
comE1	0.0207553589656346	0.00802898266914717	0.942175157166577
plcD	0.974594533287966	0.423381964163321	0.833613197104191
pilC	1.78019734603607	1.11642024870263	0.466563470680836
exeA	0.0709992060791653	0.363556251835895	-1.6321328878664
epsA	0.146421685380515	0.187212376383041	-0.245604244548292
mshM	0.0820006805035726	0.470968373641437	-1.74705694530777
hopAN1	0.244073948054894	0.136101047684324	0.583748787228794
BC5263	0.170806396733583	0.21188681092725	-0.215408041020906
ETAE_0884	0.0199614381308835	0.0611965142465485	-1.11692350605054
pilZ	0.0283543155268232	0.157740135121903	-1.71328288060067
pks1	1.85085630032891	0.965925780867522	0.650267181487377
KPK_3065	0.043779063173415	0.0528737883090179	-0.188359945570415
oprF	0.0645344221390496	0.122490942915892	-0.64010602637507
cadF	0.348644663717818	0.436992068931754	-0.225803825108214
KPN2242_14310	0.0788249971645684	0.0658964065406834	0.178897704327522
KPN_02274	0.0765566519224226	0.0615881719377264	0.21724417488189
A79E_2836	0.0531926959283203	0.0538529325369627	-0.0123127620078285
KPHS_23010	0.0375411137575139	0.0509154998531284	-0.304032601227739
Kvar_2971	0.0358398548259045	0.0442573191031039	-0.210430883647975
KPN_01326	0.0451400703187025	0.0470968373641437	-0.0423436797549306
A79E_1967	0.0739480548939549	0.0631548027024381	0.157543216120981
KPHS_32750	0.0739480548939549	0.0616860863605209	0.181036073581795
N559_2002	0.0748553929908132	0.0610006854009596	0.204370092667579
KPN2242_09770	0.0460474084155608	0.0483697248604719	-0.0490985696537309
KPR_3182	0.0666893501190881	0.0538529325369627	0.213431591680335
KPR_2382	0.0385618691164795	0.0291784979927543	0.278000430450912
KPK_2043	0.0686174435749121	0.0638402036619994	0.0720547475546446
A225_2630	0.0447998185323806	0.0353471066288064	0.236392121867132
hdtS	0.500850629465805	1.03867619700382	-0.729291013341923
pilH	0.310763298173982	1.43983158719279	-1.53299762271193
pchI	0.485992968129749	0.481053559189269	0.0102134290243674
hbp	0.0607916524895089	0.0017624596103006	3.48719811089144
tsh	0.0491096744924578	0.0017624596103006	3.2741922549017
vat	0.322218441646819	0.00930187016547537	3.53463138280877
pic	0.426448905523421	0.00939978458826985	3.80445790403987
sepA	0.154020641941704	0.00274160383824537	3.99336706040761
etfC	0.0487694227061359	0.00362283364339567	2.57466678795463
etfD	0.00192809345582398	0.000293743268383433	1.63915235257809
FNFX1_0820	0.207099920607917	0.0979144227944776	0.74856948800468
FN3523_0974	0.208801179539526	0.0995789679819837	0.73990661330322
birA	0.410230237042078	0.187995691765397	0.780011459606639
Fphi_1802	0.214812294431212	0.103691373739352	0.727847149374445
pilV	0.316547578541454	0.0696171546068736	1.51334300772064
pilN	0.236248156969491	0.0728483305590914	1.17555456934327
motA	1.12736758534649	1.11475570351513	0.0112490601934591
f17d.C	0.137461721674039	0.0183099970625673	2.01117886560143
N559_1752	0.173755245548372	0.0728483305590914	0.868471640860555
KPHS_35680	0.171486900306227	0.0741212180554196	0.838039778682667
Kvar_1553	0.162413519337643	0.0687359248017233	0.859035422757683
KOX_25195	0.165135533628218	0.0660922353862724	0.914808766732808
KPN2242_15605	0.137575138936146	0.0615881719377264	0.802804634566452
YPK_1315	0.0678235227401611	0.00714775286399687	2.23769093565063
A225_3892	0.158557332425995	0.0544404190737296	1.0678046734102
invA	0.111829420437791	0.0173308528346225	1.85962671053057
eae	0.0206419417035273	0.00861646920591403	0.866943571266428
espI	0.605648179652943	0.163419171643983	1.30953411335484
CAC39286	0.0876715436089373	0.00127288749632821	4.15782116003515
epeA	0.0765566519224226	0.000979144227944776	4.26316803912046
EC958_4611	0.0347056822048316	0.00107705865073925	3.38676199745827
F7308_1313	0.21072927299535	0.0982081660628611	0.762941576657921
OOM_1496	0.195985028921402	0.0941936747282875	0.732134274847324
FTA_1349	0.197799705115119	0.0886125526290023	0.802358965432828
c3398	0.0411704661449473	0.00842064036032508	1.57765564102846
APECO1_3705	0.0443461494839515	0.0092039557426809	1.56383867402534
ECS88_3097	0.0446864012702733	0.00891021247429746	1.60354589687297
i02_3119	0.0377679482817285	0.00704983844120239	1.66701530169978
UTI89_C3204	0.0402631280480889	0.00861646920591403	1.53270244780634
ECOK1_3204	0.0419643869796983	0.00783315382355821	1.66815080325809
ECP_2814	0.0443461494839515	0.00793106824635269	1.71096078138974
sfpC	0.154701145514347	0.0100851855478312	2.72120709382424
pixC	0.0854031983667914	0.00636443748164105	2.58223778440384
papC	0.946693886809572	0.0452364633310487	3.03896978218109
mrxC	0.272768515368039	0.0128267893860766	3.04968819586705
mrfC	0.265056141544743	0.0140996768824048	2.92709965625647
mrpC	0.293297039809459	0.0139038480368158	3.04219462477155
stfC	1.83656572530339	0.0803877411142661	3.12760221240647
fimC	1.04479981853238	0.0325075883677666	3.46713125906737
KPN_02251	0.0398094589996597	0.00881229805150299	1.49918123699457
KPHS_32500	0.0425314732902348	0.00959561343385881	1.48091923020775
A79E_1983	0.0400362935238743	0.00939978458826985	1.44101187695663
KP1_3370	0.0379947828059431	0.00949769901106433	1.37855395513213
KPN_03175	0.0408302143586254	0.00714775286399687	1.73117705666263
KPR_3172	0.0341385958942951	0.0074414961323803	1.51293295429147
KPK_0939	0.039128955427016	0.00881229805150299	1.48198300650889
pilW	0.73437677214472	0.101635170860668	1.97678529830238
cofT	0.0442327322218442	0.00283951826103985	2.71347756942052
lngT	0.0477486673471702	0.00332909037501224	2.63574823765975
G2583_4434	0.0435522286492004	0.00695192401840791	1.82295384823431
ECO111_3763	0.0423046387660202	0.00704983844120239	1.780168000298
E2348C_3959	0.0419643869796983	0.00704983844120239	1.77211170691423
etgA	0.0425314732902348	0.00695192401840791	1.79929230011639
ECO103_3629	0.0423046387660202	0.00704983844120239	1.780168000298
ROD_30071	0.0400362935238743	0.00607069421325761	1.87246965449473
iagB	0.100034025178632	0.0386761970038187	0.948702961347878
eps9	0.04650107746399	0.0313326152942328	0.393777604936316
YE105_C0641	0.0494499262787796	0.00156663076471164	3.39217669059919
YPZ3_1426	0.0479755018713848	0.00137080191912269	3.48696495550307
gspE	0.691391629806057	1.81758543033389	-0.966468182516865
gspF	0.160485425881819	0.119847253500441	0.291773957474138
gspD	0.677668141091074	0.547831195535102	0.212655531189383
epsE	1.20596574798684	3.10966415352982	-0.94718327421666
exeE	0.865827378927073	1.67345539998042	-0.658904577369955
gspL	0.0711126233412725	0.00450406344854597	2.73873082487897
outE	0.173188159237836	0.346029570155684	-0.691857316017836
xcpR	0.165022116366111	0.478116126505434	-1.0633774784537
pulE	0.132698196665532	0.25017135023989	-0.633715072575751
etpE	0.168311216967222	0.271320865563497	-0.477261917008037
yst1E	0.199160712260406	0.42269656320376	-0.752277046167797
A225_2644	0.013156402404446	0.00372074806619015	1.24403440377198
KOX_18875	0.0121356470454803	0.00372074806619015	1.16390734800028
KPN2242_14240	0.00986730180333447	0.00303534710662881	1.15657002801148
A79E_1988	0.0104343881138709	0.00303534710662881	1.21190507653045
KPN_02247	0.00918679823069071	0.00274160383824537	1.18422522201486
KP1_3364	0.00907338096858342	0.00293743268383433	1.10529327045925
KPR_3167	0.00964046727911988	0.00283951826103985	1.19804338063722
KPK_2057	0.0103209708517636	0.00283951826103985	1.26557449280383
Kvar_1936	0.0102075535896563	0.00293743268383433	1.22186433795845
EC55989_3315	0.0107746399001928	0.00303534710662881	1.24369357602687
KPR_1614	0.393217647725984	0.0164496230294722	3.16825422544541
fedA	0.000226834524214585	0	1.18428381466939
afrA	0.000226834524214585	0	1.18428381466939
pefB	0.00102075535896563	0	2.41658797862481
papB	0.00612453215379381	0	4.1310833765034
afaA.VIII	0.000453669048429171	0	1.71139693674646
sfaB	0.0691845298854486	0.00146871634191716	3.78796397898305
draA	0.000680503572643756	0	2.05476913133521
afaA	0.000680503572643756	0	2.05476913133521
daaA	0.000680503572643756	0	2.05476913133521
ECVR50_3238	0.000453669048429171	0	1.71139693674646
tcpI	0.294431212430532	0.262900225203172	0.113230093496438
afrB	0.00827946013383237	0.000587486536766866	2.50049652176609
fedB	0.00805262560961778	0.000489572113972388	2.626698271804
pefC	0.02597255302257	0.000881229805150299	3.27983174350585
kfcD	0.00453669048429171	9.79144227944776e-05	3.15392140387827
fanD	0.00362935238743337	0.000195828845588955	2.53420881216543
faeD	0.0190541000340252	0.00146871634191716	2.50225912538761
ldaD	0.00521719405693547	0.000293743268383433	2.60300191646252
afrC	0.00362935238743337	9.79144227944776e-05	2.93615514573469
fedC	0.0031756833390042	9.79144227944776e-05	2.80644705027838
pefD	0.00975388454122718	0.000587486536766866	2.66257877962617
pefA	0.000340251786321878	0	1.48217661889704
afaC	0.0601111489168651	0.00146871634191716	3.64759986480614
afaC.I	0.0593172280821141	0.00146871634191716	3.63432655105281
ECVR50_3236	0.0592038108200068	0.00137080191912269	3.69686579208574
afaC.VII	0.053079278666213	0.0017624596103006	3.35177083642607
aafC	0.119995463309516	0.00215411730147851	3.97552849836125
draC	0.0561415447431099	0.00137080191912269	3.64384793884829
afaC.III	0.0556878756946807	0.00146871634191716	3.57129889600472
afaC.VIII	0.0555744584325734	0.00146871634191716	3.56926381747996
safC	0.64432346603153	0.0136101047684324	3.85022293066081
aggC	0.0326641714869003	0.000783315382355821	3.61340855638126
hdaC	0.0534195304525349	0.00117497307353373	3.73712158288278
agg3C	0.0477486673471702	0.00274160383824537	2.8236746423286
YPK_2757	0.0357264375637972	0.00127288749632821	3.26176991690972
algZ	0.400362935238743	0.744932928620386	-0.620807200887859
EC55989_3325	0.0220029488488148	0.0047978067169294	1.50692353557556
BCE_5388	0.00635136667800839	0.0118476451581318	-0.616242204636247
Cj1438c	0.0230237042077804	0.023989033584647	-0.0408984513835907
Kvar_0780	0.0161052512192356	0.0310388720258494	-0.653121604024333
cka	0.00907338096858342	0.000195828845588955	3.4342801334356
usp	0.40093002154928	0.0205620287868403	2.96573863355812
cib	0.0150844958602699	0.00039165769117791	3.43024745237039
faeH	0.00351593512532607	0	3.58793559435808
clpH	0.00181467619371668	0	2.95213361188644
cshF	0.00170125893160939	0	2.89107091987512
ldaH	0.00170125893160939	0	2.89107091987512
clpL	0.00204151071793127	0	3.06409661592582
cblC	0.0361801066122264	0.00137080191912269	3.20546178857795
faeI	0.00374276964954066	0	3.64877846250981
afr2H	0.00170125893160939	0	2.89107091987512
ralH	0.0015878416695021	0	2.8260356870802
tcfC	0.169331972326188	0.00411240575736806	3.69441757976236
ldaI	0.00147442440739481	0	2.75647484285412
cshG	0.00113417262107293	0	2.51298589611119
csaC	0.00714528751275944	0.00332909037501224	0.748056230068538
ralI	0.000226834524214585	0	1.18428381466939
ABK1_0097	0.094930248383804	0.0704004699892294	0.29857586865088
cblB	0.0110014744244074	9.79144227944776e-05	4.02699848034987
cfaA	0.128388340705455	0.000881229805150299	4.87478675724488
ralD	0.00657820120222298	9.79144227944776e-05	3.51876922000669
faeE	0.00669161846433027	0	4.21827436615115
ldaE	0.00351593512532607	0	3.58793559435808
cshC	0.00328910060111149	0	3.523149669779
ralE	0.00294884881478961	0	3.4173491745919
faeC	0.000793920834751049	0	2.19044703353188
clpF	0.000793920834751049	0	2.19044703353188
faeF	0.000226834524214585	0	1.18428381466939
cshD	0.000226834524214585	0	1.18428381466939
ralC	0.000226834524214585	0	1.18428381466939
ldaF	0.000340251786321878	0	1.48217661889704
ldaC	0.000453669048429171	0	1.71139693674646
fanE	0.00226834524214585	9.79144227944776e-05	2.48211205104498
caf1A	0.0560281274810026	0.000783315382355821	4.15171003873998
cdiA	0.861290688442781	0.24077156565162	1.27428429393726
hecA	0.221163661109221	0.0692254969156957	1.16054226771732
esaV	0.00362935238743337	0.00283951826103985	0.23798888477411
esaC	0.00419643869796983	0.00186037403309507	0.784651181522003
PAU_00245	0.0923216513553363	0.0155683932243219	1.77471576044845
evpO	0.000453669048429171	0.00254577499265642	-1.56415218153556
evpF	0.00215492798003856	0.0107705865073925	-1.5729426216534
evpI	0.066235681070659	0.0513071575443063	0.254950513853839
evpB	0.0263128048088919	0.021737001860374	0.190243059204886
evpM	0.000680503572643756	0.00234994614706746	-1.1438820051851
steB	1.5008506294658	0.0760795065113091	2.9807614562312
Psyr_2582	0.0756493138255643	0.0542445902281406	0.332084313147638
KOX_22425	0.0620392423726891	0.0124351316948987	1.60084247389649
A225_3362	0.0618124078484745	0.0127288749632821	1.5740221226899
A79E_2824	0.0594306453442214	0.0117497307353373	1.6141860831954
Kvar_2958	0.0595440626063287	0.011064329775776	1.67567075194396
KPN_01342	0.0589769762957922	0.011064329775776	1.66611742207498
KPN2242_09825	0.0595440626063287	0.0109664153529815	1.6844797284664
icmF.tssM	0.0587501417715776	0.0100851855478312	1.75405997546865
A225_2638	0.0601111489168651	0.0111622441985704	1.67640162311435
KOX_22410	0.0285811500510378	0.00548320767649075	1.63647665068947
A225_3360	0.0280140637405013	0.00509154998531284	1.68923763910893
tssF	0.029828739934218	0.00509154998531284	1.75178691953755
KP1_2419	0.0254054667120336	0.00499363556251836	1.61090097855155
A79E_2821	0.0252920494499263	0.00489572113972388	1.62585433724609
KPN_01347	0.0284677327889305	0.00528737883090179	1.66821889234549
KPN2242_09835	0.021322445276171	0.00450406344854597	1.5374999451122
Kvar_2956	0.0212090280140637	0.00430823460295702	1.57565654082088
ECO103_3368	0.0408302143586254	0.00685400959561343	1.77255011423696
OOM_1609	0.175569921742089	0.205816116713992	-0.158862095900771
csfA	0.000453669048429171	0	1.71139693674646
icsA.virG	0.322331858908926	0.0292764124155488	2.39569977016617
rpeA	0.0237042077804242	0.00117497307353373	2.9269373029571
ECED1_1676	0.0567086310536464	0.0017624596103006	3.41779028406113
eaaC	0.0572757173641828	0.00156663076471164	3.53881708902102
pvuA	0.04650107746399	0.0290805835699599	0.468120120543966
acsA	0.0107746399001928	0.0127288749632821	-0.16526502300727
acsD	0.0144039922876262	0.017624596103006	-0.200529343592933
pvsB	0.013156402404446	0.0047978067169294	0.99569313994414
pvsE	0.0172394238403085	0.015372564378733	0.113914328126333
pvsD	0.013950323239197	0.00724566728679134	0.648534747243672
wcaJ	0.103776794828173	0.22216782532067	-0.760677543338133
KPK_1666	0.0872178745605081	0.171056496621952	-0.673023132324041
mlr6323	0.0293750708857888	0.0498384412023891	-0.527246219589443
BT9727_4951	0.0374276964954066	0.04592186429061	-0.204037360653962
mntB	0.334807757740728	0.35053363360423	-0.0458867555623724
escV	0.0479755018713848	0.00372074806619015	2.53232649847062
escC	0.017806510150845	0.0136101047684324	0.2670312070055
YpsIP31758_3819	0.0273335601678575	0.00773523940076373	1.25313565691423
YPTB0322	0.0293750708857888	0.0083227259375306	1.25261132995682
YPO0266	0.0299421571963253	0.00842064036032508	1.26011013743466
y0525	0.0286945673131451	0.00802898266914717	1.26475095160414
YPA_4017	0.0266530565952138	0.00714775286399687	1.30595726102719
YE105_C0332	0.030622660768969	0.00842064036032508	1.2825090204225
Kvar_1559	0.0108880571623001	0.0103789288162146	0.0474425089917987
aslA	0.109901326981967	0.261921080975228	-0.867932533069658
espP	0.0607916524895089	0.00107705865073925	3.94607743844205
sat	0.185550640807531	0.00274160383824537	4.17949800776536
ECVR50_3325	0.0595440626063287	0.000881229805150299	4.1073431972308
sigA	0.248724055801293	0.00499363556251836	3.88875421199474
